year,GEOID,NAME,state,county,tract,total_units_b25024,units_1_detached,units_1_attached,units_2,units_3_4,units_5_9,units_10_19,units_20_49,units_50_plus,mobile_home,boat_rv_van,total_housing_units,total_units_b25002,occupied_units,vacant_units,tenure_total,owner_occupied,renter_occupied,pop_in_occupied_total,pop_in_owner_occupied,pop_in_renter_occupied,median_income_all_occupied,median_income_owner_occupied,median_income_renter_occupied,units_by_tenure_total,owner_units_total,owner_1_detached,owner_1_attached,owner_2,owner_3_4,owner_5_9,owner_10_19,owner_20_49,owner_50_plus,owner_mobile_home,owner_boat_rv_van,renter_units_total,renter_1_detached,renter_1_attached,renter_2,renter_3_4,renter_5_9,renter_10_19,renter_20_49,renter_50_plus,renter_mobile_home,renter_boat_rv_van,median_owner_costs_total,median_owner_costs_with_mortgage,median_owner_costs_no_mortgage,median_household_income,single_family_units,pct_single_family,pct_vacant,pct_occupied,pct_renter_occupied,pct_owner_occupied,renter_single_family,pct_sf_renter_occupied,owner_renter_income_gap
2022,49035111400,Census Tract 1114; Salt Lake County; Utah,49,035,111400,3368,1383,56,378,259,111,184,327,589,29,52,3368,3368,3032,336,3032,1084,1948,7002,2276,4726,56611.0,87125.0,50428.0,3032,1084,966,0,107,0,0,0,11,0,0,0,1948,401,56,148,169,111,147,316,548,0,52,1457.0,1641.0,464.0,56611.0,1439,0.4272565320665083,0.0997624703087886,0.9002375296912114,0.6424802110817942,0.3575197889182058,457,0.31758165392633775,36697.0
2022,49035111500,Census Tract 1115; Salt Lake County; Utah,49,035,111500,1175,320,90,26,152,171,98,78,240,0,0,1175,1175,1092,83,1092,253,839,2445,559,1886,55381.0,72083.0,46979.0,1092,253,210,0,0,0,0,0,5,38,0,0,839,80,90,26,152,135,98,66,192,0,0,941.0,1290.0,317.0,55381.0,410,0.34893617021276596,0.07063829787234042,0.9293617021276596,0.7683150183150184,0.2316849816849817,170,0.4146341463414634,25104.0
2022,49035111601,Census Tract 1116.01; Salt Lake County; Utah,49,035,111601,2073,401,367,162,0,20,131,108,884,0,0,2073,2073,1902,171,1902,403,1499,4054,944,3110,53068.0,139611.0,41841.0,1902,403,202,181,0,0,20,0,0,0,0,0,1499,185,155,162,0,0,99,76,822,0,0,1889.0,1931.0,377.0,53068.0,768,0.3704775687409551,0.0824891461649783,0.9175108538350217,0.788117770767613,0.21188222923238695,340,0.4427083333333333,97770.0
2022,49035111602,Census Tract 1116.02; Salt Lake County; Utah,49,035,111602,2323,244,195,0,48,407,661,606,162,0,0,2323,2323,1934,389,1934,376,1558,4138,826,3312,48873.0,89444.0,47429.0,1934,376,79,169,0,27,16,59,0,26,0,0,1558,90,26,0,21,391,417,477,136,0,0,1758.0,1835.0,539.0,48873.0,439,0.1889797675419716,0.16745587602238485,0.8325441239776151,0.8055842812823164,0.19441571871768357,116,0.2642369020501139,42015.0
2022,49035111701,Census Tract 1117.01; Salt Lake County; Utah,49,035,111701,2345,957,266,140,103,235,453,169,22,0,0,2345,2345,2205,140,2205,1056,1149,5363,2032,3331,54750.0,67721.0,43450.0,2205,1056,690,88,0,0,141,81,56,0,0,0,1149,168,178,140,103,94,331,113,22,0,0,1370.0,1428.0,457.0,54750.0,1223,0.5215351812366738,0.05970149253731343,0.9402985074626866,0.5210884353741496,0.47891156462585033,346,0.2829108748977923,24271.0
2022,49035111702,Census Tract 1117.02; Salt Lake County; Utah,49,035,111702,2034,1210,154,64,199,110,58,153,40,46,0,2034,2034,1907,127,1907,1013,894,5110,2754,2356,72673.0,89875.0,54618.0,1907,1013,900,64,8,0,15,0,0,0,26,0,894,235,90,56,173,95,58,127,40,20,0,1469.0,1903.0,457.0,72673.0,1364,0.6705998033431662,0.0624385447394297,0.9375614552605703,0.4687991609858416,0.5312008390141584,325,0.23826979472140764,35257.0
2022,49035111801,Census Tract 1118.01; Salt Lake County; Utah,49,035,111801,2602,1060,504,129,28,133,350,210,188,0,0,2602,2602,2392,210,2392,1313,1079,5062,2544,2518,76203.0,96181.0,71130.0,2392,1313,662,337,35,13,45,79,142,0,0,0,1079,347,123,94,15,18,271,68,143,0,0,1393.0,1647.0,453.0,76203.0,1564,0.601076095311299,0.08070714834742505,0.9192928516525749,0.45108695652173914,0.5489130434782609,470,0.30051150895140666,25051.0
2022,49035111802,Census Tract 1118.02; Salt Lake County; Utah,49,035,111802,1655,646,55,160,107,138,49,95,383,22,0,1655,1655,1436,219,1436,679,757,2833,1582,1251,64798.0,84489.0,57375.0,1436,679,561,7,20,38,31,0,0,0,22,0,757,29,25,91,69,82,49,95,317,0,0,1565.0,1780.0,383.0,64798.0,701,0.42356495468277944,0.1323262839879154,0.8676737160120845,0.5271587743732591,0.47284122562674097,54,0.07703281027104136,27114.0
2022,49035111903,Census Tract 1119.03; Salt Lake County; Utah,49,035,111903,1862,981,199,123,153,69,203,48,86,0,0,1862,1862,1807,55,1807,1099,708,3518,2194,1324,61964.0,80284.0,46966.0,1807,1099,876,119,17,0,9,78,0,0,0,0,708,78,80,78,153,60,125,48,86,0,0,1073.0,1643.0,527.0,61964.0,1180,0.6337271750805585,0.02953813104189044,0.9704618689581096,0.39180962921970114,0.6081903707802988,158,0.13389830508474576,33318.0
2022,49035111904,Census Tract 1119.04; Salt Lake County; Utah,49,035,111904,2004,533,578,20,0,145,217,75,392,11,33,2004,2004,1844,160,1844,939,905,3324,1795,1529,69846.0,82375.0,57361.0,1844,939,486,284,11,0,34,70,0,10,11,33,905,47,284,9,0,111,123,75,256,0,0,1288.0,1781.0,498.0,69846.0,1111,0.5543912175648703,0.07984031936127745,0.9201596806387226,0.4907809110629067,0.5092190889370932,331,0.29792979297929795,25014.0
2022,49035111905,Census Tract 1119.05; Salt Lake County; Utah,49,035,111905,1869,420,183,60,299,353,246,154,154,0,0,1869,1869,1722,147,1722,683,1039,4404,1726,2678,63966.0,91853.0,51343.0,1722,683,299,109,0,143,114,0,18,0,0,0,1039,31,74,60,148,190,246,136,154,0,0,1370.0,1959.0,573.0,63966.0,603,0.32263242375601925,0.07865168539325842,0.9213483146067416,0.6033681765389083,0.39663182346109177,105,0.17412935323383086,40510.0
2022,49035111906,Census Tract 1119.06; Salt Lake County; Utah,49,035,111906,2174,240,159,47,14,465,615,285,196,153,0,2174,2174,2027,147,2027,594,1433,4764,1551,3213,60518.0,68529.0,57646.0,2027,594,240,110,13,0,14,86,0,0,131,0,1433,0,49,34,14,376,457,285,196,22,0,1353.0,1755.0,607.0,60518.0,399,0.18353265869365226,0.06761729530818768,0.9323827046918123,0.7069560927479033,0.29304390725209667,49,0.12280701754385964,10883.0
2022,49035112001,Census Tract 1120.01; Salt Lake County; Utah,49,035,112001,1671,457,194,40,228,265,200,146,41,100,0,1671,1671,1532,139,1532,709,823,3089,1584,1505,51140.0,109306.0,39531.0,1532,709,398,148,7,9,17,23,0,7,100,0,823,24,17,33,219,248,177,71,34,0,0,856.0,2063.0,563.0,51140.0,651,0.3895870736086176,0.0831837223219629,0.9168162776780371,0.5372062663185379,0.46279373368146215,41,0.0629800307219662,69775.0
2022,49035112002,Census Tract 1120.02; Salt Lake County; Utah,49,035,112002,2293,666,290,19,173,366,323,335,121,0,0,2293,2293,2060,233,2060,1005,1055,4535,2454,2081,60441.0,89309.0,51783.0,2060,1005,542,189,0,15,155,59,45,0,0,0,1055,29,101,19,158,166,264,197,121,0,0,1141.0,1683.0,576.0,60441.0,956,0.41692106410815527,0.10161360662887048,0.8983863933711296,0.5121359223300971,0.4878640776699029,130,0.13598326359832635,37526.0
2022,49035112101,Census Tract 1121.01; Salt Lake County; Utah,49,035,112101,2331,378,195,70,55,62,420,418,733,0,0,2331,2331,2045,286,2045,314,1731,4354,876,3478,63508.0,104269.0,55213.0,2045,314,157,92,0,0,0,0,65,0,0,0,1731,166,103,70,55,62,307,353,615,0,0,1361.0,1484.0,,63508.0,573,0.24581724581724582,0.12269412269412269,0.8773058773058773,0.8464547677261614,0.15354523227383862,269,0.4694589877835951,49056.0
2022,49035112102,Census Tract 1121.02; Salt Lake County; Utah,49,035,112102,1801,899,325,0,94,232,197,30,24,0,0,1801,1801,1801,0,1801,1080,721,5038,3222,1816,99358.0,119385.0,76676.0,1801,1080,827,244,0,9,0,0,0,0,0,0,721,72,81,0,85,232,197,30,24,0,0,1425.0,1683.0,492.0,99358.0,1224,0.679622431982232,0.0,1.0,0.40033314825097166,0.5996668517490283,153,0.125,42709.0
2022,49035112201,Census Tract 1122.01; Salt Lake County; Utah,49,035,112201,1793,1591,45,11,0,0,0,0,0,146,0,1793,1793,1793,0,1793,1637,156,5338,4813,525,104620.0,101080.0,130962.0,1793,1637,1446,45,0,0,0,0,0,0,146,0,156,145,0,11,0,0,0,0,0,0,0,1433.0,1884.0,451.0,104620.0,1636,0.9124372559955382,0.0,1.0,0.08700501952035694,0.912994980479643,145,0.08863080684596578,-29882.0
2022,49035112202,Census Tract 1122.02; Salt Lake County; Utah,49,035,112202,1720,1162,151,21,115,49,195,0,27,0,0,1720,1720,1720,0,1720,1148,572,4213,2710,1503,94688.0,86379.0,99038.0,1720,1148,877,119,0,0,49,103,0,0,0,0,572,285,32,21,115,0,92,0,27,0,0,1213.0,1599.0,436.0,94688.0,1313,0.7633720930232558,0.0,1.0,0.3325581395348837,0.6674418604651163,317,0.24143183549124142,-12659.0
2022,49035112301,Census Tract 1123.01; Salt Lake County; Utah,49,035,112301,1621,956,40,18,123,168,242,69,5,0,0,1621,1621,1581,40,1581,1126,455,3790,2854,936,80718.0,87500.0,52146.0,1581,1126,805,40,0,23,90,149,14,5,0,0,455,151,0,18,100,78,77,31,0,0,0,1202.0,1582.0,532.0,80718.0,996,0.6144355336212215,0.024676125848241828,0.9753238741517581,0.28779253636938645,0.7122074636306135,151,0.15160642570281124,35354.0
2022,49035112302,Census Tract 1123.02; Salt Lake County; Utah,49,035,112302,1465,1102,0,34,0,49,158,98,24,0,0,1465,1465,1455,10,1455,1078,377,3880,3204,676,85878.0,108349.0,68603.0,1455,1078,1051,0,27,0,0,0,0,0,0,0,377,41,0,7,0,49,158,98,24,0,0,1399.0,1877.0,506.0,85878.0,1102,0.7522184300341297,0.006825938566552901,0.9931740614334471,0.259106529209622,0.740893470790378,41,0.03720508166969147,39746.0
2022,49035112402,Census Tract 1124.02; Salt Lake County; Utah,49,035,112402,2632,1425,42,68,326,25,94,68,383,201,0,2632,2632,2588,44,2588,1229,1359,7061,3310,3751,66330.0,98516.0,44877.0,2588,1229,1048,12,21,0,0,0,0,0,148,0,1359,362,30,47,326,25,94,68,383,24,0,1352.0,1597.0,494.0,66330.0,1467,0.557370820668693,0.016717325227963525,0.9832826747720365,0.5251159196290572,0.4748840803709428,392,0.267211997273347,53639.0
2022,49035112404,Census Tract 1124.04; Salt Lake County; Utah,49,035,112404,2292,501,9,45,105,281,512,479,248,112,0,2292,2292,2161,131,2161,539,1622,4433,1196,3237,53900.0,80625.0,52017.0,2161,539,465,0,0,0,0,0,0,0,74,0,1622,36,9,45,105,281,430,448,248,20,0,1453.0,1711.0,564.0,53900.0,510,0.22251308900523561,0.05715532286212915,0.9428446771378709,0.7505784359093013,0.24942156409069874,45,0.08823529411764706,28608.0
2022,49035112405,Census Tract 1124.05; Salt Lake County; Utah,49,035,112405,2648,535,295,0,159,207,480,535,437,0,0,2648,2648,2513,135,2513,525,1988,5805,1318,4487,68647.0,115625.0,66354.0,2513,525,242,233,0,0,0,50,0,0,0,0,1988,259,62,0,128,207,430,504,398,0,0,1702.0,1770.0,,68647.0,830,0.31344410876132933,0.050981873111782476,0.9490181268882175,0.7910863509749304,0.20891364902506965,321,0.38674698795180723,49271.0
2022,49035112406,Census Tract 1124.06; Salt Lake County; Utah,49,035,112406,1721,424,0,45,163,440,202,287,142,18,0,1721,1721,1647,74,1647,399,1248,4076,889,3187,59162.0,74386.0,57713.0,1647,399,353,0,0,0,0,0,46,0,0,0,1248,71,0,37,141,406,202,231,142,18,0,1468.0,1524.0,522.0,59162.0,424,0.2463683904706566,0.04299825682742592,0.9570017431725741,0.7577413479052824,0.24225865209471767,71,0.16745283018867924,16673.0
2022,49035112501,Census Tract 1125.01; Salt Lake County; Utah,49,035,112501,1684,965,441,99,0,42,114,0,23,0,0,1684,1684,1542,142,1542,1241,301,3720,2937,783,84677.0,90440.0,82563.0,1542,1241,816,315,53,0,17,17,0,23,0,0,301,78,102,46,0,0,75,0,0,0,0,1190.0,1780.0,521.0,84677.0,1406,0.834916864608076,0.08432304038004751,0.9156769596199525,0.19520103761348898,0.804798962386511,180,0.12802275960170698,7877.0
2022,49035112503,Census Tract 1125.03; Salt Lake County; Utah,49,035,112503,2056,1407,339,44,168,31,0,0,67,0,0,2056,2056,1966,90,1966,1574,392,5119,3985,1134,90238.0,107917.0,49250.0,1966,1574,1256,200,17,33,31,0,0,37,0,0,392,118,82,27,135,0,0,0,30,0,0,1509.0,1846.0,457.0,90238.0,1746,0.8492217898832685,0.04377431906614786,0.9562256809338522,0.19938962360122076,0.8006103763987793,200,0.1145475372279496,58667.0
2022,49035112504,Census Tract 1125.04; Salt Lake County; Utah,49,035,112504,1528,254,359,62,195,368,166,84,40,0,0,1528,1528,1314,214,1314,619,695,2710,1278,1432,79231.0,99519.0,51250.0,1314,619,241,258,0,26,94,0,0,0,0,0,695,13,101,62,128,199,119,33,40,0,0,1252.0,1516.0,546.0,79231.0,613,0.4011780104712042,0.1400523560209424,0.8599476439790575,0.5289193302891934,0.4710806697108067,114,0.1859706362153344,48269.0
2022,49035112505,Census Tract 1125.05; Salt Lake County; Utah,49,035,112505,2040,578,280,27,154,212,572,176,41,0,0,2040,2040,1877,163,1877,902,975,3999,1675,2324,76088.0,78472.0,67829.0,1877,902,446,168,0,10,45,190,43,0,0,0,975,91,60,27,144,145,334,133,41,0,0,1574.0,1682.0,592.0,76088.0,858,0.42058823529411765,0.07990196078431372,0.9200980392156862,0.5194459243473628,0.4805540756526372,151,0.175990675990676,10643.0
2022,49035112604,Census Tract 1126.04; Salt Lake County; Utah,49,035,112604,1540,1473,53,0,0,0,0,0,0,14,0,1540,1540,1521,19,1521,1418,103,4630,4105,525,91922.0,93947.0,73977.0,1521,1418,1357,47,0,0,0,0,0,0,14,0,103,97,6,0,0,0,0,0,0,0,0,1545.0,1683.0,449.0,91922.0,1526,0.990909090909091,0.012337662337662338,0.9876623376623377,0.06771860618014464,0.9322813938198553,103,0.0674967234600262,19970.0
2022,49035112608,Census Tract 1126.08; Salt Lake County; Utah,49,035,112608,1734,1653,65,0,8,8,0,0,0,0,0,1734,1734,1705,29,1705,1437,268,5110,4258,852,117998.0,119599.0,87038.0,1705,1437,1437,0,0,0,0,0,0,0,0,0,268,187,65,0,8,8,0,0,0,0,0,1954.0,2198.0,639.0,117998.0,1718,0.9907727797001153,0.016724336793540944,0.9832756632064591,0.15718475073313784,0.8428152492668621,252,0.14668218859138532,32561.0
2022,49035112609,Census Tract 1126.09; Salt Lake County; Utah,49,035,112609,1739,1665,0,0,50,0,0,0,0,24,0,1739,1739,1679,60,1679,1481,198,5392,4593,799,128984.0,130592.0,116845.0,1679,1481,1481,0,0,0,0,0,0,0,0,0,198,184,0,0,14,0,0,0,0,0,0,1470.0,2119.0,593.0,128984.0,1665,0.9574468085106383,0.034502587694077054,0.9654974123059229,0.1179273377010125,0.8820726622989875,184,0.11051051051051052,13747.0
2022,49035112610,Census Tract 1126.10; Salt Lake County; Utah,49,035,112610,2586,1147,448,38,97,85,194,278,299,0,0,2586,2586,2374,212,2374,1354,1020,6313,3889,2424,70395.0,103393.0,46682.0,2374,1354,900,386,0,0,0,47,0,21,0,0,1020,209,62,38,42,85,147,205,232,0,0,1444.0,1636.0,487.0,70395.0,1595,0.6167826759474091,0.08197989172467131,0.9180201082753287,0.42965459140690815,0.5703454085930918,271,0.16990595611285267,56711.0
2022,49035112611,Census Tract 1126.11; Salt Lake County; Utah,49,035,112611,2389,1695,136,71,30,138,47,77,195,0,0,2389,2389,2389,0,2389,1740,649,6795,5200,1595,106265.0,109688.0,71434.0,2389,1740,1550,110,0,0,80,0,0,0,0,0,649,145,26,71,30,58,47,77,195,0,0,1761.0,1945.0,549.0,106265.0,1831,0.7664294683968188,0.0,1.0,0.2716617831728757,0.7283382168271243,171,0.09339158929546695,38254.0
2022,49035112612,Census Tract 1126.12; Salt Lake County; Utah,49,035,112612,2019,666,578,0,36,102,179,201,236,21,0,2019,2019,1984,35,1984,1097,887,4674,2946,1728,89387.0,96967.0,77375.0,1984,1097,595,429,0,27,25,0,0,0,21,0,887,61,149,0,9,77,154,201,236,0,0,1395.0,1792.0,509.0,89387.0,1244,0.6161466072313027,0.01733531451213472,0.9826646854878652,0.4470766129032258,0.5529233870967742,210,0.16881028938906753,19592.0
2022,49035112613,Census Tract 1126.13; Salt Lake County; Utah,49,035,112613,1754,1399,29,0,0,9,114,115,80,8,0,1754,1754,1687,67,1687,1353,334,5052,4300,752,123783.0,139712.0,94861.0,1687,1353,1323,22,0,0,0,0,0,0,8,0,334,40,7,0,0,9,114,115,49,0,0,1659.0,1966.0,532.0,123783.0,1428,0.814139110604333,0.03819840364880274,0.9618015963511972,0.1979845880260818,0.8020154119739182,47,0.032913165266106444,44851.0
2022,49035112614,Census Tract 1126.14; Salt Lake County; Utah,49,035,112614,1278,1211,27,0,0,0,0,0,40,0,0,1278,1278,1254,24,1254,1210,44,4206,4117,89,153393.0,161111.0,,1254,1210,1183,27,0,0,0,0,0,0,0,0,44,28,0,0,0,0,0,0,16,0,0,1797.0,2659.0,886.0,153393.0,1238,0.9687010954616588,0.018779342723004695,0.9812206572769953,0.03508771929824561,0.9649122807017544,28,0.022617124394184167,
2022,49035112615,Census Tract 1126.15; Salt Lake County; Utah,49,035,112615,776,760,16,0,0,0,0,0,0,0,0,776,776,776,0,776,744,32,2627,2539,88,162727.0,158864.0,245000.0,776,744,733,11,0,0,0,0,0,0,0,0,32,27,5,0,0,0,0,0,0,0,0,2085.0,2514.0,647.0,162727.0,776,1.0,0.0,1.0,0.041237113402061855,0.9587628865979382,32,0.041237113402061855,-86136.0
2022,49035112616,Census Tract 1126.16; Salt Lake County; Utah,49,035,112616,1366,1287,0,0,0,0,0,14,65,0,0,1366,1366,1342,24,1342,1187,155,3997,3661,336,134615.0,150446.0,,1342,1187,1187,0,0,0,0,0,0,0,0,0,155,76,0,0,0,0,0,14,65,0,0,1602.0,2221.0,589.0,134615.0,1287,0.9421669106881405,0.017569546120058566,0.9824304538799414,0.11549925484351714,0.8845007451564829,76,0.059052059052059055,
2022,49035112617,Census Tract 1126.17; Salt Lake County; Utah,49,035,112617,991,983,8,0,0,0,0,0,0,0,0,991,991,991,0,991,920,71,3227,2946,281,175250.0,178750.0,167981.0,991,920,920,0,0,0,0,0,0,0,0,0,71,63,8,0,0,0,0,0,0,0,0,1893.0,2259.0,604.0,175250.0,991,1.0,0.0,1.0,0.07164480322906155,0.9283551967709385,71,0.07164480322906155,10769.0
2022,49035112618,Census Tract 1126.18; Salt Lake County; Utah,49,035,112618,1370,975,61,30,0,26,68,45,165,0,0,1370,1370,1296,74,1296,1000,296,3485,2887,598,101694.0,115161.0,77250.0,1296,1000,894,25,0,0,13,58,10,0,0,0,296,71,36,0,0,13,10,35,131,0,0,1697.0,2197.0,592.0,101694.0,1036,0.7562043795620438,0.05401459854014599,0.945985401459854,0.22839506172839505,0.7716049382716049,107,0.10328185328185328,37911.0
2022,49035112619,Census Tract 1126.19; Salt Lake County; Utah,49,035,112619,1029,1013,16,0,0,0,0,0,0,0,0,1029,1029,986,43,986,942,44,2852,2728,124,112083.0,126071.0,98929.0,986,942,942,0,0,0,0,0,0,0,0,0,44,28,16,0,0,0,0,0,0,0,0,1444.0,2086.0,564.0,112083.0,1029,1.0,0.04178814382896016,0.9582118561710399,0.04462474645030426,0.9553752535496958,44,0.042759961127308066,27142.0
2022,49035112620,Census Tract 1126.20; Salt Lake County; Utah,49,035,112620,1045,1009,31,5,0,0,0,0,0,0,0,1045,1045,1012,33,1012,910,102,3004,2446,558,79643.0,79167.0,,1012,910,879,31,0,0,0,0,0,0,0,0,102,97,0,5,0,0,0,0,0,0,0,968.0,1500.0,452.0,79643.0,1040,0.9952153110047847,0.031578947368421054,0.968421052631579,0.1007905138339921,0.8992094861660079,97,0.09326923076923077,
2022,49035112621,Census Tract 1126.21; Salt Lake County; Utah,49,035,112621,3014,363,599,0,41,314,282,502,715,198,0,3014,3014,2622,392,2622,956,1666,5796,1811,3985,90894.0,91477.0,78953.0,2622,956,220,452,0,21,73,22,23,0,145,0,1666,48,86,0,20,241,260,394,617,0,0,,1693.0,,90894.0,962,0.31917717319177175,0.1300597213005972,0.8699402786994028,0.635392829900839,0.36460717009916094,134,0.1392931392931393,12524.0
2022,49035112700,Census Tract 1127; Salt Lake County; Utah,49,035,112700,2049,1216,149,187,88,23,21,183,182,0,0,2049,2049,1824,225,1824,1092,732,4907,3128,1779,54279.0,78529.0,47870.0,1824,1092,1021,50,0,0,0,21,0,0,0,0,732,86,99,86,88,23,0,183,167,0,0,1538.0,1696.0,427.0,54279.0,1365,0.6661786237188873,0.10980966325036604,0.890190336749634,0.40131578947368424,0.5986842105263158,185,0.13553113553113552,30659.0
2022,49035112804,Census Tract 1128.04; Salt Lake County; Utah,49,035,112804,1709,1562,16,11,24,9,9,0,78,0,0,1709,1709,1662,47,1662,1349,313,5444,4655,789,113469.0,129679.0,52716.0,1662,1349,1329,9,11,0,0,0,0,0,0,0,313,186,7,0,24,9,9,0,78,0,0,1673.0,1871.0,484.0,113469.0,1578,0.9233469865418373,0.027501462843768285,0.9724985371562317,0.18832731648616124,0.8116726835138387,193,0.12230671736375158,76963.0
2022,49035112805,Census Tract 1128.05; Salt Lake County; Utah,49,035,112805,1604,1575,6,0,0,11,0,12,0,0,0,1604,1604,1487,117,1487,1325,162,5174,4474,700,130820.0,129688.0,133284.0,1487,1325,1325,0,0,0,0,0,0,0,0,0,162,133,6,0,0,11,0,12,0,0,0,1813.0,2085.0,499.0,130820.0,1581,0.9856608478802993,0.07294264339152119,0.9270573566084788,0.1089441829186281,0.8910558170813719,139,0.08791903858317521,-3596.0
2022,49035112812,Census Tract 1128.12; Salt Lake County; Utah,49,035,112812,1926,1836,62,9,0,0,10,9,0,0,0,1926,1926,1892,34,1892,1688,204,5382,4828,554,91278.0,93750.0,49583.0,1892,1688,1616,62,0,0,0,10,0,0,0,0,204,186,0,9,0,0,0,9,0,0,0,1591.0,1816.0,462.0,91278.0,1898,0.9854620976116303,0.017653167185877467,0.9823468328141225,0.10782241014799154,0.8921775898520085,186,0.09799789251844046,44167.0
2022,49035112813,Census Tract 1128.13; Salt Lake County; Utah,49,035,112813,1647,1603,44,0,0,0,0,0,0,0,0,1647,1647,1585,62,1585,1515,70,4943,4631,312,137939.0,139088.0,123910.0,1585,1515,1480,35,0,0,0,0,0,0,0,0,70,61,9,0,0,0,0,0,0,0,0,1771.0,2270.0,664.0,137939.0,1647,1.0,0.03764420157862781,0.9623557984213722,0.04416403785488959,0.9558359621451105,70,0.042501517911353974,15178.0
2022,49035112814,Census Tract 1128.14; Salt Lake County; Utah,49,035,112814,1733,1715,18,0,0,0,0,0,0,0,0,1733,1733,1648,85,1648,1626,22,4857,4804,53,198182.0,200833.0,,1648,1626,1608,18,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,2301.0,3014.0,919.0,198182.0,1733,1.0,0.04904789382573572,0.9509521061742643,0.013349514563106795,0.9866504854368932,22,0.012694748990190421,
2022,49035112815,Census Tract 1128.15; Salt Lake County; Utah,49,035,112815,1592,1551,15,0,0,26,0,0,0,0,0,1592,1592,1553,39,1553,1537,16,4940,4906,34,164028.0,164583.0,,1553,1537,1496,15,0,0,26,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,2289.0,3166.0,880.0,164028.0,1566,0.9836683417085427,0.024497487437185928,0.9755025125628141,0.0103026400515132,0.9896973599484868,16,0.010217113665389528,
2022,49035112816,Census Tract 1128.16; Salt Lake County; Utah,49,035,112816,2121,1314,294,3,34,0,0,23,444,9,0,2121,2121,2023,98,2023,1446,577,5956,4905,1051,130750.0,181429.0,58125.0,2023,1446,1163,233,3,10,0,0,9,19,9,0,577,115,44,0,24,0,0,14,380,0,0,2278.0,2645.0,816.0,130750.0,1608,0.7581329561527581,0.0462046204620462,0.9537953795379538,0.2852199703410776,0.7147800296589224,159,0.09888059701492537,123304.0
2022,49035112818,Census Tract 1128.18; Salt Lake County; Utah,49,035,112818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,,,0,,
2022,49035112821,Census Tract 1128.21; Salt Lake County; Utah,49,035,112821,2165,2054,111,0,0,0,0,0,0,0,0,2165,2165,2075,90,2075,1960,115,7606,7178,428,148917.0,149667.0,,2075,1960,1864,96,0,0,0,0,0,0,0,0,115,100,15,0,0,0,0,0,0,0,0,2903.0,3286.0,868.0,148917.0,2165,1.0,0.04157043879907621,0.9584295612009238,0.05542168674698795,0.944578313253012,115,0.053117782909930716,
2022,49035112822,Census Tract 1128.22; Salt Lake County; Utah,49,035,112822,1835,918,0,0,11,20,211,81,280,314,0,1835,1835,1755,80,1755,1148,607,5526,4223,1303,92264.0,118068.0,54135.0,1755,1148,886,0,0,0,0,78,0,0,184,0,607,0,0,0,11,20,133,81,280,82,0,1703.0,2153.0,545.0,92264.0,918,0.5002724795640326,0.043596730245231606,0.9564032697547684,0.34586894586894584,0.6541310541310541,0,0.0,63933.0
2022,49035112823,Census Tract 1128.23; Salt Lake County; Utah,49,035,112823,2317,810,784,0,66,167,298,87,105,0,0,2317,2317,2252,65,2252,1414,838,5644,3453,2191,104756.0,103963.0,107321.0,2252,1414,680,552,0,0,35,147,0,0,0,0,838,130,232,0,66,132,151,87,40,0,0,1616.0,1881.0,480.0,104756.0,1594,0.6879585671126457,0.028053517479499353,0.9719464825205006,0.37211367673179396,0.627886323268206,362,0.22710163111668757,-3358.0
2022,49035112824,Census Tract 1128.24; Salt Lake County; Utah,49,035,112824,2284,578,318,0,65,104,572,263,384,0,0,2284,2284,2174,110,2174,650,1524,4869,2123,2746,93070.0,135000.0,81262.0,2174,650,505,131,0,0,0,14,0,0,0,0,1524,73,187,0,65,104,516,263,316,0,0,2419.0,2506.0,537.0,93070.0,896,0.3922942206654991,0.04816112084063047,0.9518388791593695,0.7010119595216191,0.29898804047838085,260,0.29017857142857145,53738.0
2022,49035112825,Census Tract 1128.25; Salt Lake County; Utah,49,035,112825,2012,1082,0,0,138,96,101,116,479,0,0,2012,2012,2012,0,2012,853,1159,5624,3192,2432,93289.0,143988.0,52106.0,2012,853,844,0,0,9,0,0,0,0,0,0,1159,238,0,0,129,96,101,116,479,0,0,2089.0,2303.0,454.0,93289.0,1082,0.5377733598409543,0.0,1.0,0.5760437375745527,0.4239562624254473,238,0.2199630314232902,91882.0
2022,49035112826,Census Tract 1128.26; Salt Lake County; Utah,49,035,112826,1567,1405,14,148,0,0,0,0,0,0,0,1567,1567,1567,0,1567,1340,227,5658,5088,570,142863.0,152159.0,123606.0,1567,1340,1326,14,0,0,0,0,0,0,0,0,227,79,0,148,0,0,0,0,0,0,0,2609.0,3198.0,663.0,142863.0,1419,0.9055520102105935,0.0,1.0,0.14486279514996808,0.8551372048500319,79,0.05567300916138125,28553.0
